"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Categories","MaxScore"
"3185","SMC16266",2011,0.82153319,0.475193585312532,"Q99","NAT",0.92153319,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",0.82153319
"3186","SMC02536",2011,0.60351498,4.73949995454381,"Q99","HB",0.70351498,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.60351498
"3187","SMC08335",2010,0.79271796,-435.803887615514,"Q99","NAT",0.89271796,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.79271796
"3188","SMC20497",2013,0.67961298,-495.645833256169,"Q99","NAT",0.77961298,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.67961298
"3189","SMC21822",2010,0.74802815,-13913.7164081695,"Q99","SB1",0.84802815,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.74802815
"3190","SMC20032",2019,0.37813902,-1053.8249808532,"Q99","HB",0.47813902,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.37813902
"3191","SMC19697",2013,0.77587468,-435.803887615514,"Q99","NAT",0.87587468,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.77587468
"3192","412M08630",2017,0.31807442,-52.4342874075139,"Q99","HB",0.41807442,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.31807442
"3193","902M18893",2017,0.80896179,-2983.05644789631,"Q99","NAT",0.90896179,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.80896179
"3194","SMC00190",2008,0.41560858,118.866999892915,"Q99","HB",0.51560858,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.41560858
"3195","SMC01158",2009,0.49183638,83.1963381425267,"Q99","NAT",0.59183638,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.49183638
"3196","SMC08094",2012,0.49320633,-44933.6480255651,"Q99","SB2",0.59320633,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.49320633
"3197","SMC09118",2013,0.38672401,-44933.6480255651,"Q99","SB2",0.48672401,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.38672401
"3198","SMC02152",2010,0.53676253,-125.563446175302,"Q99","NAT",0.63676253,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.53676253
"3199","SMC05332",2012,0.66888292,356.733899970987,"Q99","SB1",0.76888292,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.66888292
"3200","SMC13391",2012,0.88988338,-66.391092833515,"Q99","NAT",0.98988338,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.88988338
"3201","SMC03110",2011,0.60435928,-1024.4672257272,"Q99","NAT",0.70435928,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.60435928
"3202","SMC04682",2011,1.07793013,-95.7568085902184,"Q99","NAT",1.17793013,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.07793013
"3203","SMC08150",2014,0.73153765,-19.8614430305131,"Q99","NAT",0.83153765,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.73153765
"3204","801M16973",2018,0.73132663,345.042669878639,"Q99","NAT",0.83132663,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.73132663
"3205","SMC04532",2012,0.64466926,-1677.08970593345,"Q99","HB",0.74466926,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.64466926
"3206","905M21721",2015,0.67998428,80.2216436142149,"Q99","NAT",0.77998428,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.67998428
"3207","906M21770",2018,0.61784957,50.6132197187472,"Q99","HB",0.71784957,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.61784957
"3208","SMC01772",2012,0.5946632,-100.902472904059,"Q99","HB",0.6946632,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.5946632
"3209","SMC01824",2012,0.60387461,-102.672559322027,"Q99","HB",0.70387461,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.60387461
"3210","SMC03646",2013,0.53242816,-4185.450596909,"Q99","HB",0.63242816,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.53242816
"3211","SMC06863",2011,0.9775222,-14.9735768550484,"Q99","NAT",1.0775222,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.9775222
"3212","SMC16045",2012,0.50959439,-55.9190197212832,"Q99","HB",0.60959439,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.50959439
"3213","402M00002",2015,0.70665225,-495.645833256169,"Q99","NAT",0.80665225,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.70665225
"3214","SMC01320",2022,1.01914883,-97.1172213273382,"Q99","NAT",1.11914883,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.01914883
"3215","SMC02656",2018,0.46463614,-111.448939249462,"Q99","HB",0.56463614,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.46463614
"3216","801M16957",2019,0.48212764,37.2490707119968,"Q99","NAT",0.58212764,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.48212764
"3217","412M08602",2015,0.41044659,-4185.450596909,"Q99","HB",0.51044659,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.41044659
"3218","412M08616",2016,0.48068983,0.912630578428676,"Q99","HB",0.58068983,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.48068983
"3219","SMC17056",2009,0.72649786,-929.290718763577,"Q99","NAT",0.82649786,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.72649786
"3220","SMC04294",2013,0.78366223,-20.7283004002403,"Q99","NAT",0.88366223,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.78366223
"3221","412M08642",2018,0.69076579,-4069.38439241382,"Q99","HB",0.79076579,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.69076579
"3222","404M04672",2020,0.7231196,441.90573620269,"Q99","NAT",0.8231196,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.7231196
"3223","SMC05968",2020,0.92788204,-67.6645670291111,"Q99","NAT",1.02788204,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.92788204
"3224","906M21758",2017,0.76665115,389.530469476631,"Q99","NAT",0.86665115,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.76665115
"3225","SMC05407",2011,1.01209826,-12.4715327048479,"Q99","NAT",1.11209826,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.01209826
"3226","403M05774",2016,0.76272586,-940.439486308818,"Q99","NAT",0.86272586,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.76272586
"3227","SMC01979",2011,0.94480292,-11.4614185871458,"Q99","NAT",1.04480292,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.94480292
"3228","SMC03929",2012,0.73059828,-43.7835273836604,"Q99","NAT",0.83059828,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.73059828
"3229","SMC06740",2013,0.52573471,24.4702657955433,"Q99","HB",0.62573471,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.52573471
"3230","SMC22521",2013,0.49731068,-55.9190197212832,"Q99","HB",0.59731068,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.49731068
"3231","SMC00236",2021,0.44057374,-116.796634020901,"Q99","HB",0.54057374,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.44057374
"3232","412M08646",2019,0.63867762,-417.393883173334,"Q99","HB",0.73867762,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.63867762
"3233","SMC12862",2019,0.36552573,-1053.8249808532,"Q99","HB",0.46552573,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.36552573
"3234","SMC04121",2012,0.51538713,-18.1338509261333,"Q99","NAT",0.61538713,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.51538713
"3235","SMC04880",2012,0.9317443,-18.5900663625706,"Q99","NAT",1.0317443,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.9317443
"3236","901M14134",2016,0.66986137,-31.5092102394217,"Q99","NAT",0.76986137,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.66986137
"3237","SMC00345",2011,0.5701193,-37.0617161257663,"Q99","NAT",0.6701193,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.5701193
"3238","SMC02988",2014,0.64388338,-460.317546516965,"Q99","HB",0.74388338,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.64388338
"3239","SMC07085",2011,0.46263341,-55.9190197212832,"Q99","HB",0.56263341,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.46263341
"3240","402M00042",2017,0.66807478,-46.137752218428,"Q99","NAT",0.76807478,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.66807478
"3241","402M00009",2015,0.28871308,388.640900277401,"Q99","NAT",0.38871308,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.28871308
"3242","906M23361",2019,0.68469947,85.115203930271,"Q99","NAT",0.78469947,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.68469947
"3243","402M00127",2019,0.65418093,-35.5349889142129,"Q99","NAT",0.75418093,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.65418093
"3244","404M07372",2019,0.52934004,-22.9169086812015,"Q99","NAT",0.62934004,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.52934004
"3245","802M17015",2020,0.95669495,-545.258496722465,"Q99","NAT",1.05669495,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.95669495
"3246","404M07368",2018,0.46191342,-23.1830445497113,"Q99","NAT",0.56191342,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.46191342
"3247","904M21713",2015,0.50790164,-20.2734216029479,"Q99","HB",0.60790164,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.50790164
"3248","SMC01257",2011,0.68267913,-20.8484909250546,"Q99","SB2",0.78267913,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.68267913
"3249","801M12625",2015,0.39757171,-51409.3499565775,"Q99","HB",0.49757171,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.39757171
"3250","SMC01912",2012,0.40445942,-25.3538156896529,"Q99","HB",0.50445942,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.40445942
"3251","SMC02206",2011,0.52646484,-10.3748879068349,"Q99","SB2",0.62646484,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.52646484
"3252","SMC02417",2011,0.5792463,-20.2734216029479,"Q99","HB",0.6792463,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.5792463
"3253","SMC05524",2011,0.63736343,-140.207454060315,"Q99","SB2",0.73736343,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.63736343
"3254","412M08638",2017,0.99199514,-11.7497238977928,"Q99","NAT",1.09199514,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.99199514
"3255","412M08640",2018,0.3487884,139.492467138591,"Q99","HB",0.4487884,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.3487884
"3256","403M01625",2020,0.95499837,-540.380994093809,"Q99","NAT",1.05499837,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.95499837
"3257","SMC01726",2019,0.42642806,-409.958138862167,"Q99","HB",0.52642806,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.42642806
"3258","907M23362",2017,0.8851193,-48.236254358387,"Q99","NAT",0.9851193,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.8851193
"3259","SMC03222",2012,0.58573482,-18.5248547589616,"Q99","HB",0.68573482,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.58573482
"3260","SMC04175",2009,0.8362015,-66.391092833515,"Q99","NAT",0.9362015,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.8362015
"3261","403M05795",2017,0.87747204,-498.377343732434,"Q99","NAT",0.97747204,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.87747204
"3262","404M04599",2016,1.02408172,-14.440854180754,"Q99","NAT",1.12408172,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.02408172
"3263","404M07346",2015,0.65191934,6.05855253037307,"Q99","NAT",0.75191934,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.65191934
"3264","408M03019",2015,0.71478848,-689.50768984423,"Q99","SB0",0.81478848,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.71478848
"3265","906M23318",2015,0.40645762,82.6186148220252,"Q99","NAT",0.50645762,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.40645762
"3266","SMC00476",2009,1.0184354,-22.5915554444136,"Q99","NAT",1.1184354,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.0184354
"3267","SMC01452",2010,0.39455766,-417.393883173334,"Q99","HB",0.49455766,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.39455766
"3268","SMC04399",2009,0.64968236,-495.645833256169,"Q99","NAT",0.74968236,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.64968236
"3269","SMC06302",2012,0.53709324,-10.3748879068349,"Q99","SB2",0.63709324,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.53709324
"3270","SMC11727",2010,0.90018908,-57.3093908213364,"Q99","NAT",1.00018908,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.90018908
"3271","911M24945",2017,0.74180933,-12.5266228700204,"Q99","NAT",0.84180933,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.74180933
"3272","SMC13214",2013,0.45440705,-44933.6480255651,"Q99","SB2",0.55440705,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.45440705
"3273","405PS0030",2021,0.71424503,-67.6645670291111,"Q99","NAT",0.81424503,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.71424503
"3274","403M01629",2020,0.83371596,35.7524058395164,"Q99","NAT",0.93371596,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",0.83371596
"3275","404M07376",2019,0.96669337,4.25051892285251,"Q99","NAT",1.06669337,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",0.96669337
"3276","SMC01384",2020,0.84384812,-255.386352034046,"Q99","NAT",0.94384812,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.84384812
"3277","SMC01174",2011,0.72977406,4.22340190344495,"Q99","NAT",0.82977406,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.72977406
"3278","404M07349",2015,0.72473013,-255.386352034046,"Q99","NAT",0.82473013,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.72473013
"3279","SMC04239",2009,0.79716481,-279.938212000324,"Q99","NAT",0.89716481,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.79716481
"3280","SMC02484",2013,0.52408964,44.2394768575998,"Q99","HB",0.62408964,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.52408964
"3281","SMC02591",2011,0.89992222,-21.8815711289132,"Q99","NAT",0.99992222,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.89992222
"3282","SMC04661",2014,0.93130374,-3018.73639088058,"Q99","NAT",1.03130374,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.93130374
"3283","SMC18046",2013,0.81859748,-35.5349889142129,"Q99","SB1",0.91859748,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.81859748
"3284","403M01619",2021,0.6893958,-3.57447451472525,"Q99","NAT",0.7893958,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.6893958
"3285","403M05832",2019,0.85937319,-15.3972327186591,"Q99","NAT",0.95937319,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.85937319
"3286","902M20301",2020,0.83320275,-3006.90222806397,"Q99","NAT",0.93320275,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.83320275
"3287","907M23408",2020,0.36103358,-1285.9173300407,"Q99","NAT",0.46103358,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.36103358
"3288","403M01560",2019,0.44703778,-2650.5921015358,"Q99","NAT",0.54703778,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.44703778
"3289","SMC03304",2011,0.591619,-26.3331222511474,"Q99","HB",0.691619,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.591619
"3290","SMC05296",2012,0.93834398,-544.883667833179,"Q99","NAT",1.03834398,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.93834398
"3291","901M14138",2017,0.80679255,-11.0840550570833,"Q99","NAT",0.90679255,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.80679255
"3292","404M07362",2017,0.38852855,6.05855253037307,"Q99","NAT",0.48852855,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.38852855
"3293","801M12611",2015,0.46342111,-44933.6480255651,"Q99","SB2",0.56342111,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.46342111
"3294","902M18864",2015,1.06967041,7.62346166456067,"Q99","NAT",1.16967041,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",1.06967041
"3295","907BCT",2014,0.9583806,-114.098291574883,"Q99","NAT",1.0583806,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.9583806
"3296","SMC02270",2010,0.63508318,-320.782822425912,"Q99","HB",0.73508318,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.63508318
"3297","SMC02284",2013,0.41568411,-153.456059657052,"Q99","HB",0.51568411,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.41568411
"3298","801M16916",2016,0.73325394,-3106.1115735933,"Q99","NAT",0.83325394,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.73325394
"3299","909M24969",2020,0.99437135,-14.069384223352,"Q99","NAT",1.09437135,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.99437135
"3300","SMC01278",2021,0.37555803,-341.301157413784,"Q99","HB",0.47555803,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.37555803
"3301","SMC09534",2018,0.41038968,-1053.8249808532,"Q99","HB",0.51038968,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.41038968
"3302","SMC16169",2015,0.79950826,75.8923681594091,"Q99","NAT",0.89950826,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",0.79950826
"3303","403M05758",2015,0.79569974,-940.439486308818,"Q99","NAT",0.89569974,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.79569974
"3304","904M21720",2015,0.75104196,258.429383158089,"Q99","NAT",0.85104196,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.75104196
"3305","SMC00729",2009,0.68295207,0.291883891019668,"Q99","NAT",0.78295207,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.68295207
"3306","SMC03737",2012,0.52039334,-20.2734216029479,"Q99","HB",0.62039334,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.52039334
"3307","SMC09564",2010,0.61535722,-929.290718763577,"Q99","SB0",0.71535722,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.61535722
"3308","SMC11181",2011,0.50949656,-55.9190197212832,"Q99","HB",0.60949656,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.50949656
"3309","403M01580",2019,0.54860281,-2650.5921015358,"Q99","NAT",0.64860281,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.54860281
"3310","906M21790",2020,0.72709217,-5.94840351257603,"Q99","NAT",0.82709217,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.72709217
"3311","SMC16980",2011,0.99551735,-27.5134335066019,"Q99","NAT",1.09551735,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.99551735
"3312","911TJWIL3",2019,1.1842725,-13.0930179809324,"Q99","NAT",1.2842725,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.1842725
"3313","SMC00693",2010,0.87183844,-61.2921189923341,"Q99","NAT",0.97183844,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.87183844
"3314","SMC02228",2009,0.57329829,-4069.38439241382,"Q99","HB",0.67329829,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.57329829
"3315","SMC01990",2014,0.65620694,92.2153573740803,"Q99","SB0",0.75620694,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.65620694
"3316","SMC02644",2011,0.59386304,439.77364059947,"Q99","SB0",0.69386304,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.59386304
"3317","SMC06714",2010,0.60480512,85.514111540836,"Q99","NAT",0.70480512,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.60480512
"3318","SMC00446",2010,0.47742784,186.416482962162,"Q99","SB0",0.57742784,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.47742784
"3319","SMC00958",2011,0.25463411,-2729.70348811823,"Q99","SB2",0.35463411,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.25463411
"3320","402M00090",2020,0.90842106,-62.7139654076595,"Q99","NAT",1.00842106,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.90842106
"3321","402M00130",2020,0.88723256,-511.676455920292,"Q99","NAT",0.98723256,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.88723256
"3322","905M21791",2020,0.75737313,-121.232266728982,"Q99","NAT",0.85737313,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.75737313
"3323","SMC01413",2012,0.8784077,168.018355936371,"Q99","NAT",0.9784077,0,"NAT",0,929.287387463372,"Yes","Yes",NA,"Type X",0.8784077
"3324","SMC04383",2014,0.80194072,-10.0467327170367,"Q99","NAT",0.90194072,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.80194072
"3325","SMC07126",2012,0.33340554,-888.492188846705,"Q99","NAT",0.43340554,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.33340554
"3326","SMC01151",2009,0.53843942,-2590.06225401111,"Q99","NAT",0.63843942,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.53843942
"3327","SMC01358",2011,0.3957801,-2165.28119005473,"Q99","HB",0.4957801,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.3957801
"3328","SMC08655",2012,1.08139288,-17.7109738135877,"Q99","SB1",1.18139288,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.08139288
"3329","412M08632",2017,0.36662216,-25.3538156896529,"Q99","HB",0.46662216,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.36662216
"3330","SMC01934",2012,0.56873842,162.688115088553,"Q99","SB2",0.66873842,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.56873842
"3331","SMC02563",2014,0.48340097,-6.79568350764694,"Q99","SB2",0.58340097,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.48340097
"3332","SMC02933",2010,0.70301712,-1178.3255690095,"Q99","NAT",0.80301712,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.70301712
"3333","SMC05230",2012,0.63611972,-13921.209241448,"Q99","SB2",0.73611972,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.63611972
"3334","402M00030",2017,0.63489086,-201.568092025234,"Q99","NAT",0.73489086,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.63489086
"3335","402M00029",2016,0.35406609,-279.938212000324,"Q99","NAT",0.45406609,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.35406609
"3336","910M24979",2021,0.66146495,-163.730316357761,"Q99","NAT",0.76146495,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.66146495
"3337","404M07375",2019,0.83971421,1250.5968613783,"Q99","NAT",0.93971421,0,"NAT",0,929.287387463372,"No","Yes",25.6924900291856,"Type X",0.83971421
"3338","905M21789",2020,0.75918438,80.2216436142149,"Q99","NAT",0.85918438,0,"NAT",0,929.287387463372,"Yes","No",NA,"Type A",0.75918438
"3339","SMC08766",2018,0.31658032,-1053.8249808532,"Q99","HB",0.41658032,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.31658032
"3340","SMC04748",2009,0.67808034,-2988.95279239847,"Q99","NAT",0.77808034,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.67808034
"3341","SMC06188",2014,1.06242093,-56.1415933553487,"Q99","SB1",1.16242093,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",1.06242093
"3342","SMC00436",2017,0.62060885,-1677.08970593345,"Q99","HB",0.72060885,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.62060885
"3343","SMC16446",2012,0.79919466,-66.391092833515,"Q99","NAT",0.89919466,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.79919466
"3344","405M10598",2021,0.447197,-102.672559322027,"Q99","HB",0.547197,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.447197
"3345","SMC04264",2021,0.3979169,-25.1786650448438,"Q99","NAT",0.4979169,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.3979169
"3346","403M01575",2020,0.81270907,-35.9293486941629,"Q99","NAT",0.91270907,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.81270907
"3347","SMC13630",2020,0.38264821,-1053.8249808532,"Q99","HB",0.48264821,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.38264821
"3348","408M03005",2015,0.69308165,-26.3331222511474,"Q99","HB",0.79308165,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.69308165
"3349","SMC01201",2010,0.8492468,-33.6173053717331,"Q99","NAT",0.9492468,0,"NAT",0,929.287387463372,"No","Yes",100,"Type X",0.8492468
"3350","402M00043",2016,0.77673276,-12.4715327048479,"Q99","NAT",0.87673276,0,"NAT",0,929.287387463372,"No","No",100,"Type D",0.77673276
